시도명,시군구명,대형폐기물명,대형폐기물구분명,대형폐기물규격,유무료여부,수수료,관리기관명,데이터기준일자,제공기관코드,제공기관명
경기도,고양시,수족관,기타,,유료,9000,,2025-02-10,3940000,경기도 고양시
경기도,고양시,수족관,기타,,유료,5000,,2025-02-10,3940000,경기도 고양시
경기도,고양시,스키세트,기타,,유료,4000,,2025-02-10,3940000,경기도 고양시
경기도,고양시,스텝퍼,기타,,유료,4000,,2025-02-10,3940000,경기도 고양시
경기도,고양시,욕조,기타,,유료,10000,,2025-02-10,3940000,경기도 고양시
경기도,고양시,욕조,기타,,유료,6000,,2025-02-10,3940000,경기도 고양시
경기도,고양시,운동라켓,기타,,유료,1000,,2025-02-10,3940000,경기도 고양시
경기도,고양시,유리,기타,,유료,4000,,2025-02-10,3940000,경기도 고양시
경기도,고양시,유리,기타,,유료,3000,,2025-02-10,3940000,경기도 고양시
경기도,고양시,이불,기타,,유료,2000,,2025-02-10,3940000,경기도 고양시
경기도,고양시,이불,기타,,유료,3000,,2025-02-10,3940000,경기도 고양시
경기도,고양시,인라인스케이트,기타,,유료,2000,,2025-02-10,3940000,경기도 고양시
경기도,고양시,자전거,기타,,유료,4000,,2025-02-10,3940000,경기도 고양시
경기도,고양시,자전거,기타,,유료,3000,,2025-02-10,3940000,경기도 고양시
경기도,고양시,장판,기타,,유료,2000,,2025-02-10,3940000,경기도 고양시
경기도,고양시,전동 자동차,기타,,유료,3000,,2025-02-10,3940000,경기도 고양시
경기도,고양시,전동킥보드,기타,,유료,4000,,2025-02-10,3940000,경기도 고양시
경기도,고양시,조명기구,기타,,유료,2000,,2025-02-10,3940000,경기도 고양시
경기도,고양시,카시트,기타,,유료,3000,,2025-02-10,3940000,경기도 고양시
경기도,고양시,카페트,기타,,유료,10000,,2025-02-10,3940000,경기도 고양시
경기도,고양시,카페트,기타,,유료,6000,,2025-02-10,3940000,경기도 고양시
경기도,고양시,캠핑텐트,기타,,유료,5000,,2025-02-10,3940000,경기도 고양시
경기도,고양시,캣타워,기타,,유료,3000,,2025-02-10,3940000,경기도 고양시
경기도,고양시,킥보드,기타,,유료,2000,,2025-02-10,3940000,경기도 고양시
경기도,고양시,탁구대,기타,,유료,10000,,2025-02-10,3940000,경기도 고양시
경기도,고양시,트램펄린,기타,,유료,5000,,2025-02-10,3940000,경기도 고양시
경기도,고양시,파라솔,기타,,유료,3000,,2025-02-10,3940000,경기도 고양시
경기도,고양시,팰릿(파레트),기타,,유료,5000,,2025-02-10,3940000,경기도 고양시
경기도,고양시,폐목재→각목류,기타,,유료,2000,,2025-02-10,3940000,경기도 고양시
경기도,고양시,피아노,기타,,유료,20000,,2025-02-10,3940000,경기도 고양시
경기도,고양시,피아노,기타,,유료,15000,,2025-02-10,3940000,경기도 고양시
경기도,고양시,화분,기타,,유료,2000,,2025-02-10,3940000,경기도 고양시
경기도,고양시,화분,기타,,유료,1000,,2025-02-10,3940000,경기도 고양시
경기도,고양시,화환,기타,,유료,3000,,2025-02-10,3940000,경기도 고양시
경기도,고양시,휠체어,기타,,유료,5000,,2025-02-10,3940000,경기도 고양시
경기도,과천시,가방류,가구류,,유료,2000,,2025-08-01,3970000,경기도 과천시
경기도,과천시,간판,가구류,,유료,7000,,2025-08-01,3970000,경기도 과천시
경기도,과천시,간판,가구류,,유료,5000,,2025-08-01,3970000,경기도 과천시
경기도,과천시,간판,가구류,,유료,2000,,2025-08-01,3970000,경기도 과천시
경기도,과천시,거울,가구류,,유료,3000,,2025-08-01,3970000,경기도 과천시
경기도,과천시,거울,가구류,,유료,2000,,2025-08-01,3970000,경기도 과천시
경기도,과천시,고무통,가구류,,유료,3000,,2025-08-01,3970000,경기도 과천시
경기도,과천시,금고,가구류,,유료,10000,,2025-08-01,3970000,경기도 과천시
경기도,과천시,금고,가구류,,유료,15000,,2025-08-01,3970000,경기도 과천시
경기도,과천시,대자리,가구류,,유료,2000,,2025-08-01,3970000,경기도 과천시
경기도,과천시,문갑(1쪽),가구류,,유료,5000,,2025-08-01,3970000,경기도 과천시
경기도,과천시,문짝(목재),가구류,,유료,2000,,2025-08-01,3970000,경기도 과천시
경기도,과천시,물탱크,가구류,,유료,5000,,2025-08-01,3970000,경기도 과천시
경기도,과천시,물탱크,가구류,,유료,10000,,2025-08-01,3970000,경기도 과천시
경기도,과천시,물탱크,가구류,,유료,10000,,2025-08-01,3970000,경기도 과천시
경기도,과천시,벽시계,가구류,,유료,3000,,2025-08-01,3970000,경기도 과천시
경기도,과천시,벽시계,가구류,,유료,2000,,2025-08-01,3970000,경기도 과천시
경기도,과천시,병풍,가구류,,유료,3000,,2025-08-01,3970000,경기도 과천시
경기도,과천시,보일러,가구류,,유료,2000,,2025-08-01,3970000,경기도 과천시
경기도,과천시,보행기,가구류,,유료,2000,,2025-08-01,3970000,경기도 과천시
경기도,과천시,블라인드(1쪽),가구류,,유료,3000,,2025-08-01,3970000,경기도 과천시
경기도,과천시,빨래건조대,가구류,,유료,2000,,2025-08-01,3970000,경기도 과천시
경기도,과천시,상,가구류,,유료,4000,,2025-08-01,3970000,경기도 과천시
경기도,과천시,상,가구류,,유료,3000,,2025-08-01,3970000,경기도 과천시
경기도,과천시,서랍장,가구류,,유료,5000,,2025-08-01,3970000,경기도 과천시
경기도,과천시,서랍장,가구류,,유료,3000,,2025-08-01,3970000,경기도 과천시
경기도,과천시,쇼파,가구류,,유료,3000,,2025-08-01,3970000,경기도 과천시
경기도,과천시,쇼파,가구류,,유료,5000,,2025-08-01,3970000,경기도 과천시
경기도,과천시,쇼파,가구류,,유료,7000,,2025-08-01,3970000,경기도 과천시
경기도,과천시,수족관,가구류,,유료,7000,,2025-08-01,3970000,경기도 과천시
경기도,과천시,수족관,가구류,,유료,4000,,2025-08-01,3970000,경기도 과천시
경기도,과천시,식탁,가구류,,유료,15000,,2025-08-01,3970000,경기도 과천시
경기도,과천시,식탁,가구류,,유료,7000,,2025-08-01,3970000,경기도 과천시
경기도,과천시,식탁,가구류,,유료,5000,,2025-08-01,3970000,경기도 과천시
경기도,과천시,신발장,가구류,,유료,5000,,2025-08-01,3970000,경기도 과천시
경기도,과천시,신발장,가구류,,유료,3000,,2025-08-01,3970000,경기도 과천시
경기도,과천시,싱크대,가구류,,유료,5000,,2025-08-01,3970000,경기도 과천시
경기도,과천시,싱크대,가구류,,유료,4000,,2025-08-01,3970000,경기도 과천시
경기도,과천시,쌀통,가구류,,유료,3000,,2025-08-01,3970000,경기도 과천시
경기도,과천시,아이스박스,가구류,,유료,2000,,2025-08-01,3970000,경기도 과천시
경기도,과천시,액자,가구류,,유료,2000,,2025-08-01,3970000,경기도 과천시
경기도,과천시,양탄자,가구류,,유료,7000,,2025-08-01,3970000,경기도 과천시
경기도,과천시,옷걸이(행거),가구류,,유료,2000,,2025-08-01,3970000,경기도 과천시
경기도,과천시,욕실용품(변기),가구류,,유료,5000,,2025-08-01,3970000,경기도 과천시
경기도,과천시,욕실용품(비데),가구류,,유료,2000,,2025-08-01,3970000,경기도 과천시
경기도,과천시,욕실용품(세면대),가구류,,유료,3000,,2025-08-01,3970000,경기도 과천시
경기도,과천시,욕실용품(욕조),가구류,,유료,7000,,2025-08-01,3970000,경기도 과천시
경기도,과천시,욕실용품(욕조),가구류,,유료,2000,,2025-08-01,3970000,경기도 과천시
경기도,과천시,욕실용품(장식장),가구류,,유료,3000,,2025-08-01,3970000,경기도 과천시
경기도,과천시,운동기구(런닝머신+싸이클),가구류,,유료,8000,,2025-08-01,3970000,경기도 과천시
경기도,과천시,운동기구(스테퍼 등),가구류,,유료,5000,,2025-08-01,3970000,경기도 과천시
경기도,과천시,유리·사기류,가구류,,유료,2000,,2025-08-01,3970000,경기도 과천시
경기도,과천시,유모차,가구류,,유료,3000,,2025-08-01,3970000,경기도 과천시
경기도,과천시,유아용카시트,가구류,,유료,3000,,2025-08-01,3970000,경기도 과천시
경기도,과천시,의자,가구류,,유료,3000,,2025-08-01,3970000,경기도 과천시
경기도,과천시,의자,가구류,,유료,7000,,2025-08-01,3970000,경기도 과천시
경기도,과천시,이불,가구류,,유료,3000,,2025-08-01,3970000,경기도 과천시
경기도,과천시,인형류,가구류,,유료,2000,,2025-08-01,3970000,경기도 과천시
경기도,과천시,자전거,가구류,,유료,3000,,2025-08-01,3970000,경기도 과천시
경기도,과천시,장난감류,가구류,,유료,2000,,2025-08-01,3970000,경기도 과천시
경기도,과천시,장롱(1쪽),가구류,,유료,20000,,2025-08-01,3970000,경기도 과천시
경기도,과천시,장롱(1쪽),가구류,,유료,14000,,2025-08-01,3970000,경기도 과천시
경기도,과천시,장판류,가구류,,유료,2000,,2025-08-01,3970000,경기도 과천시
경기도,과천시,재봉틀,가구류,,유료,2000,,2025-08-01,3970000,경기도 과천시
경기도,과천시,조명기구,가구류,,유료,2000,,2025-08-01,3970000,경기도 과천시
경기도,과천시,책꽂이,가구류,,유료,2000,,2025-08-01,3970000,경기도 과천시
경기도,과천시,책상(목재),가구류,,유료,10000,,2025-08-01,3970000,경기도 과천시
경기도,과천시,책상(목재),가구류,,유료,7000,,2025-08-01,3970000,경기도 과천시
경기도,과천시,책상(목재),가구류,,유료,5000,,2025-08-01,3970000,경기도 과천시
경기도,과천시,책상(철제),가구류,,유료,4000,,2025-08-01,3970000,경기도 과천시
경기도,과천시,책장+진열장+장식장,가구류,,유료,7000,,2025-08-01,3970000,경기도 과천시
경기도,과천시,책장+진열장+장식장,가구류,,유료,5000,,2025-08-01,3970000,경기도 과천시
경기도,과천시,침대(돌침대),가구류,,유료,30000,,2025-08-01,3970000,경기도 과천시
경기도,과천시,침대(돌침대),가구류,,유료,20000,,2025-08-01,3970000,경기도 과천시
경기도,과천시,침대(매트리스),가구류,,유료,10000,,2025-08-01,3970000,경기도 과천시
경기도,과천시,침대(매트리스),가구류,,유료,8000,,2025-08-01,3970000,경기도 과천시
경기도,과천시,침대(매트리스),가구류,,유료,5000,,2025-08-01,3970000,경기도 과천시
경기도,과천시,침대(매트리스),가구류,,유료,3000,,2025-08-01,3970000,경기도 과천시
경기도,과천시,침대(침대틀),가구류,,유료,8000,,2025-08-01,3970000,경기도 과천시
경기도,과천시,침대(침대틀),가구류,,유료,5000,,2025-08-01,3970000,경기도 과천시
경기도,과천시,캐비닛,가구류,,유료,2000,,2025-08-01,3970000,경기도 과천시
경기도,과천시,타자기,가구류,,유료,3000,,2025-08-01,3970000,경기도 과천시
경기도,과천시,탁자,가구류,,유료,3000,,2025-08-01,3970000,경기도 과천시
경기도,과천시,텐트,가구류,,유료,3000,,2025-08-01,3970000,경기도 과천시
경기도,과천시,파티션,가구류,,유료,2000,,2025-08-01,3970000,경기도 과천시
경기도,과천시,폐목재류,가구류,,유료,2000,,2025-08-01,3970000,경기도 과천시
경기도,과천시,폐소화기,가구류,,유료,3000,,2025-08-01,3970000,경기도 과천시
경기도,과천시,폐소화기,가구류,,유료,5000,,2025-08-01,3970000,경기도 과천시
경기도,과천시,플라스틱류,가구류,,유료,2000,,2025-08-01,3970000,경기도 과천시
경기도,과천시,피아노,가구류,,유료,20000,,2025-08-01,3970000,경기도 과천시
경기도,과천시,피아노,가구류,,유료,14000,,2025-08-01,3970000,경기도 과천시
경기도,과천시,피아노,가구류,,유료,8000,,2025-08-01,3970000,경기도 과천시
경기도,과천시,피아노,가구류,,유료,8000,,2025-08-01,3970000,경기도 과천시
경기도,과천시,항아리,가구류,,유료,2000,,2025-08-01,3970000,경기도 과천시
경기도,과천시,화분,가구류,,유료,2000,,2025-08-01,3970000,경기도 과천시
경기도,과천시,화장대,가구류,,유료,5000,,2025-08-01,3970000,경기도 과천시
경기도,과천시,휠체어,가구류,,유료,3000,,2025-08-01,3970000,경기도 과천시
경기도,과천시,FAX기구,가전제품류,,유료,2000,,2025-08-01,3970000,경기도 과천시
경기도,과천시,TV,가전제품류,,유료,5000,,2025-08-01,3970000,경기도 과천시
경기도,과천시,TV,가전제품류,,유료,4000,,2025-08-01,3970000,경기도 과천시
경기도,과천시,TV,가전제품류,,유료,3000,,2025-08-01,3970000,경기도 과천시
경기도,과천시,가스스토브,가전제품류,,유료,2000,,2025-08-01,3970000,경기도 과천시
경기도,과천시,가스오븐렌지,가전제품류,,유료,4000,,2025-08-01,3970000,경기도 과천시
경기도,과천시,가스오븐렌지,가전제품류,,유료,3000,,2025-08-01,3970000,경기도 과천시
경기도,과천시,가습기,가전제품류,,유료,3000,,2025-08-01,3970000,경기도 과천시
경기도,과천시,공기청정기,가전제품류,,유료,4000,,2025-08-01,3970000,경기도 과천시
경기도,과천시,공기청정기,가전제품류,,유료,2000,,2025-08-01,3970000,경기도 과천시
경기도,과천시,난로,가전제품류,,유료,2000,,2025-08-01,3970000,경기도 과천시
경기도,과천시,냉장고,가전제품류,,유료,20000,,2025-08-01,3970000,경기도 과천시
경기도,과천시,냉장고,가전제품류,,유료,8000,,2025-08-01,3970000,경기도 과천시
경기도,과천시,냉장고,가전제품류,,유료,6000,,2025-08-01,3970000,경기도 과천시
경기도,과천시,냉장고,가전제품류,,유료,4000,,2025-08-01,3970000,경기도 과천시
경기도,과천시,다리미,가전제품류,,유료,2000,,2025-08-01,3970000,경기도 과천시
경기도,과천시,비디오,가전제품류,,유료,2000,,2025-08-01,3970000,경기도 과천시
경기도,과천시,선풍기,가전제품류,,유료,3000,,2025-08-01,3970000,경기도 과천시
경기도,과천시,세탁기,가전제품류,,유료,4000,,2025-08-01,3970000,경기도 과천시
경기도,과천시,스피커,가전제품류,,유료,2000,,2025-08-01,3970000,경기도 과천시
경기도,과천시,식기건조기,가전제품류,,유료,4000,,2025-08-01,3970000,경기도 과천시
경기도,과천시,식기건조기,가전제품류,,유료,3000,,2025-08-01,3970000,경기도 과천시
경기도,과천시,에어컨,가전제품류,,유료,8000,,2025-08-01,3970000,경기도 과천시
경기도,과천시,에어컨,가전제품류,,유료,5000,,2025-08-01,3970000,경기도 과천시
경기도,과천시,에어컨,가전제품류,,유료,3000,,2025-08-01,3970000,경기도 과천시
